0	-1.321	-0.057	-0.298
0	-1.248	-0.174	-0.218
0	-1.198	-0.311	-0.15
0	-1.185	-0.425	-0.101
0	-1.21	-0.483	-0.07
0	-1.262	-0.494	-0.05
0	-1.326	-0.501	-0.032
0	-1.385	-0.544	-0.008
0	-1.421	-0.624	0.028
0	-1.424	-0.705	0.077
0	-1.391	-0.741	0.139
0	-1.33	-0.712	0.203
0	-1.259	-0.63	0.253
0	-1.198	-0.537	0.274
0	-1.154	-0.479	0.267
0	-1.122	-0.479	0.245
0	-1.085	-0.527	0.223
0	-1.032	-0.588	0.213
0	-0.961	-0.634	0.219
0	-0.879	-0.653	0.244
0	-0.794	-0.645	0.283
0	-0.722	-0.611	0.329
0	-0.676	-0.549	0.374
0	-0.663	-0.467	0.408
0	-0.675	-0.379	0.426
0	-0.7	-0.304	0.427
0	-0.727	-0.257	0.412
0	-0.755	-0.247	0.377
0	-0.786	-0.282	0.318
0	-0.814	-0.364	0.238
0	-0.825	-0.491	0.15
0	-0.805	-0.644	0.077
0	-0.752	-0.799	0.041
0	-0.679	-0.937	0.054
0	-0.609	-1.051	0.115
0	-0.562	-1.129	0.201
0	-0.544	-1.148	0.273
0	-0.541	-1.093	0.298
0	-0.527	-0.987	0.268
0	-0.474	-0.885	0.196
0	-0.376	-0.834	0.11
0	-0.25	-0.842	0.037
0	-0.127	-0.872	-0.009
0	-0.032	-0.888	-0.019
0	0.029	-0.881	0.009
0	0.069	-0.869	0.073
0	0.103	-0.865	0.16
0	0.133	-0.845	0.237
0	0.147	-0.772	0.269
0	0.13	-0.647	0.239
0	0.088	-0.546	0.166
0	0.049	-0.573	0.085
0	0.044	-0.756	0.027
0	0.09	-1.013	0.001
0	0.185	-1.234	0.004
0	0.309	-1.372	0.028
0	0.428	-1.423	0.056
0	0.508	-1.374	0.073
0	0.533	-1.204	0.068
0	0.517	-0.943	0.044
0	0.492	-0.679	0.013
0	0.485	-0.518	-0.015
0	0.505	-0.503	-0.034
0	0.537	-0.593	-0.055
0	0.559	-0.711	-0.09
0	0.555	-0.834	-0.144
0	0.524	-1.02	-0.212
0	0.475	-1.294	-0.283
0	0.408	-1.537	-0.36
0	0.32	-1.537	-0.444
0	0.216	-1.205	-0.527
0	0.121	-0.714	-0.587
0	0.053	-0.348	-0.611
0	0.006	-0.229	-0.62
0	-0.035	-0.276	-0.65
0	-0.065	-0.398	-0.731
0	-0.065	-0.604	-0.864
0	-0.034	-0.887	-1.038
0	-0.003	-1.152	-1.231
0	-0.004	-1.295	-1.418
0	-0.043	-1.293	-1.578
0	-0.095	-1.192	-1.697
0	-0.134	-1.039	-1.765
0	-0.141	-0.868	-1.786
0	-0.112	-0.71	-1.769
0	-0.053	-0.604	-1.726
0	0.03	-0.589	-1.668
0	0.127	-0.662	-1.61
0	0.225	-0.755	-1.567
0	0.309	-0.777	-1.544
0	0.367	-0.692	-1.538
0	0.392	-0.552	-1.536
0	0.382	-0.442	-1.534
0	0.34	-0.406	-1.535
0	0.27	-0.422	-1.552
0	0.188	-0.442	-1.589
0	0.113	-0.437	-1.638
0	0.056	-0.421	-1.685
0	0.017	-0.417	-1.713
0	-0.012	-0.423	-1.72
0	-0.035	-0.411	-1.711
0	-0.051	-0.353	-1.696
