0	-0.023	-0.021	-0.002
0	-0.002	-0.021	-0.012
0	0.005	-0.007	-0.006
0	0.005	0.011	0.001
0	0.005	0.017	0.004
0	0.008	0.006	0
0	0.012	-0.013	-0.007
0	0.013	-0.023	-0.011
0	0.011	-0.017	-0.01
0	0.007	-0.003	-0.004
0	0.002	0.01	0
0	-0.003	0.013	-0.002
0	-0.008	0.007	-0.009
0	-0.012	-0.001	-0.015
0	-0.013	-0.003	-0.017
0	-0.01	0.003	-0.017
0	-0.004	0.009	-0.017
0	0.002	0.013	-0.015
0	0.006	0.015	-0.015
0	0.006	0.015	-0.017
0	0.005	0.013	-0.019
0	0.002	0.009	-0.019
0	0	0.008	-0.018
0	-0.002	0.009	-0.021
0	-0.005	0.007	-0.025
0	-0.008	0.001	-0.024
0	-0.008	-0.009	-0.019
0	-0.003	-0.016	-0.015
0	0.006	-0.016	-0.012
0	0.013	-0.008	-0.01
0	0.015	0.004	-0.008
0	0.014	0.011	-0.006
0	0.009	0.007	-0.008
0	0.002	-0.005	-0.011
0	-0.004	-0.015	-0.013
0	-0.008	-0.017	-0.013
0	-0.006	-0.011	-0.009
0	-0.001	-0.004	-0.006
0	0.006	-0.001	-0.01
0	0.013	-0.002	-0.022
0	0.014	-0.003	-0.032
0	0.009	0.001	-0.029
0	0	0.011	-0.017
0	-0.008	0.022	-0.005
0	-0.011	0.023	0
0	-0.007	0.013	-0.003
0	0.003	0.004	-0.008
0	0.014	0.003	-0.012
0	0.021	0.005	-0.011
0	0.02	0.004	-0.006
0	0.015	-0.001	0
0	0.01	-0.006	0.002
0	0.01	-0.004	0.004
0	0.014	0.005	0.004
0	0.021	0.011	0.002
0	0.026	0.007	0.001
0	0.024	-0.009	0.006
0	0.017	-0.026	0.015
0	0.009	-0.031	0.021
0	0.004	-0.023	0.014
0	0.001	-0.012	-0.002
0	-0.002	-0.007	-0.016
0	-0.005	-0.007	-0.017
0	-0.006	-0.007	-0.007
0	-0.005	-0.003	0.006
0	-0.002	0.003	0.012
0	0.004	0.009	0.005
0	0.01	0.015	-0.007
0	0.016	0.018	-0.013
0	0.019	0.017	-0.009
0	0.019	0.01	-0.003
0	0.016	-0.001	-0.001
0	0.011	-0.011	-0.003
0	0.01	-0.013	-0.005
0	0.014	-0.008	-0.007
0	0.02	-0.002	-0.009
0	0.025	-0.003	-0.008
0	0.024	-0.014	-0.003
0	0.02	-0.027	0.003
0	0.015	-0.034	0.008
0	0.011	-0.033	0.013
0	0.015	-0.026	0.015
0	0.025	-0.017	0.008
0	0.033	-0.012	-0.009
0	0.03	-0.015	-0.025
0	0.017	-0.019	-0.03
0	0.005	-0.018	-0.024
0	0.004	-0.008	-0.017
0	0.009	0.005	-0.012
0	0.011	0.012	-0.011
0	0.004	0.01	-0.012
0	-0.005	0.004	-0.011
0	-0.007	0	-0.009
0	0.002	0.001	-0.007
0	0.016	0.003	-0.011
0	0.024	0.001	-0.021
0	0.022	-0.006	-0.029
0	0.014	-0.011	-0.029
0	0.007	-0.01	-0.021
0	0.005	-0.006	-0.012
0	0.004	-0.006	-0.004
0	0.001	-0.01	0
0	-0.002	-0.012	0.003
0	-0.002	-0.008	0.006
0	0	-0.001	0.011
0	0.003	0.003	0.015
0	0.004	0.003	0.012
0	0.004	0.001	0.005
0	0.003	0	0
0	0.002	0.002	0.002
0	0.006	0.006	0.007
0	0.013	0.008	0.01
0	0.019	0.003	0.009
0	0.019	-0.002	0.008
0	0.011	-0.003	0.007
0	-0.001	0.001	0.005
0	-0.01	0.006	0
0	-0.01	0.009	-0.006
0	-0.002	0.012	-0.012
0	0.009	0.014	-0.014
0	0.015	0.013	-0.008
0	0.016	0.008	0.002
0	0.015	0.002	0.01
0	0.016	0.001	0.013
0	0.017	0.003	0.013
0	0.019	0.007	0.012
0	0.021	0.006	0.01
0	0.024	-0.001	0.006
0	0.024	-0.01	0.004
0	0.021	-0.012	0.002
0	0.016	-0.003	-0.001
0	0.011	0.009	-0.006
0	0.007	0.013	-0.008
0	0.004	0.005	-0.006
0	0.005	-0.01	-0.003
0	0.007	-0.022	-0.002
0	0.01	-0.025	-0.004
0	0.01	-0.014	-0.007
