0	-0.035	-0.035	-0.004
0	-0.09	-0.056	-0.043
0	-0.108	-0.05	-0.041
0	-0.07	-0.013	-0.004
0	-0.007	0.03	0.033
0	0.031	0.045	0.036
0	0.02	0.022	-0.003
0	-0.027	-0.022	-0.064
0	-0.071	-0.052	-0.113
0	-0.083	-0.054	-0.122
0	-0.062	-0.035	-0.087
0	-0.03	-0.023	-0.026
0	-0.014	-0.038	0.024
0	-0.029	-0.077	0.038
0	-0.068	-0.115	0.012
0	-0.115	-0.127	-0.026
0	-0.151	-0.097	-0.048
0	-0.164	-0.027	-0.035
0	-0.151	0.061	0.003
0	-0.118	0.138	0.045
0	-0.079	0.179	0.072
0	-0.044	0.174	0.076
0	-0.019	0.134	0.058
0	-0.002	0.076	0.029
0	0.014	0.021	0.002
0	0.032	-0.018	-0.018
0	0.047	-0.038	-0.032
0	0.045	-0.044	-0.052
0	0.022	-0.044	-0.078
0	-0.014	-0.044	-0.101
0	-0.042	-0.045	-0.103
0	-0.05	-0.045	-0.073
0	-0.042	-0.04	-0.018
0	-0.035	-0.031	0.041
0	-0.047	-0.028	0.079
0	-0.08	-0.039	0.084
0	-0.115	-0.064	0.064
0	-0.128	-0.092	0.038
0	-0.099	-0.104	0.025
0	-0.026	-0.085	0.032
0	0.075	-0.038	0.055
0	0.171	0.015	0.076
0	0.229	0.052	0.072
0	0.23	0.065	0.034
0	0.181	0.068	-0.028
0	0.115	0.078	-0.081
0	0.067	0.102	-0.088
0	0.053	0.127	-0.032
0	0.062	0.128	0.066
0	0.067	0.091	0.155
0	0.047	0.022	0.184
0	0.001	-0.056	0.138
0	-0.052	-0.116	0.047
0	-0.087	-0.136	-0.034
0	-0.088	-0.108	-0.067
0	-0.057	-0.043	-0.051
0	-0.013	0.029	-0.02
0	0.016	0.07	-0.011
0	0.015	0.057	-0.04
0	-0.007	-0.002	-0.09
0	-0.031	-0.072	-0.13
0	-0.039	-0.111	-0.132
0	-0.025	-0.096	-0.084
0	-0.002	-0.046	0.001
0	0.009	-0.002	0.089
0	-0.006	0.006	0.138
0	-0.041	-0.023	0.123
0	-0.079	-0.066	0.048
0	-0.091	-0.092	-0.049
0	-0.056	-0.087	-0.116
0	0.025	-0.055	-0.119
0	0.117	-0.012	-0.061
0	0.168	0.022	0.021
0	0.145	0.032	0.085
0	0.063	0.015	0.109
0	-0.021	-0.02	0.094
0	-0.048	-0.05	0.06
0	-0.003	-0.051	0.028
0	0.081	-0.016	0.01
0	0.146	0.039	0.009
0	0.154	0.086	0.019
0	0.109	0.104	0.029
0	0.043	0.088	0.024
0	-0.013	0.05	-0.001
0	-0.043	0.008	-0.035
0	-0.048	-0.026	-0.054
0	-0.035	-0.047	-0.053
0	-0.014	-0.058	-0.048
0	0.01	-0.058	-0.065
0	0.031	-0.043	-0.11
0	0.045	-0.01	-0.154
0	0.054	0.038	-0.161
0	0.064	0.086	-0.12
0	0.074	0.109	-0.056
0	0.08	0.093	-0.006
0	0.07	0.043	0.011
0	0.036	-0.017	-0.001
0	-0.016	-0.06	-0.02
0	-0.068	-0.073	-0.026
0	-0.09	-0.056	-0.009
0	-0.068	-0.019	0.025
0	-0.015	0.02	0.056
0	0.031	0.044	0.064
0	0.036	0.044	0.042
0	-0.006	0.028	0.003
0	-0.063	0.018	-0.028
0	-0.093	0.033	-0.036
0	-0.073	0.066	-0.017
0	-0.019	0.089	0.018
0	0.033	0.078	0.052
0	0.045	0.035	0.071
0	0.009	-0.014	0.067
0	-0.055	-0.036	0.043
0	-0.107	-0.022	0.018
0	-0.111	0.017	0.013
0	-0.061	0.053	0.03
0	0.014	0.06	0.053
0	0.069	0.028	0.062
0	0.077	-0.034	0.053
0	0.045	-0.1	0.04
0	0.001	-0.14	0.042
0	-0.027	-0.134	0.07
0	-0.028	-0.083	0.111
0	-0.014	-0.008	0.138
0	-0.001	0.056	0.125
0	0.001	0.087	0.066
0	-0.006	0.076	-0.015
0	-0.016	0.036	-0.082
0	-0.023	-0.014	-0.106
0	-0.021	-0.054	-0.082
0	-0.007	-0.075	-0.03
0	0.012	-0.08	0.014
0	0.022	-0.079	0.026
0	0.009	-0.077	0.008
0	-0.025	-0.076	-0.012
0	-0.063	-0.072	-0.005
0	-0.082	-0.061	0.033
0	-0.07	-0.045	0.08
0	-0.031	-0.026	0.103
0	0.019	-0.007	0.084
0	0.058	0.007	0.028
0	0.069	0.012	-0.038
0	0.052	0.012	-0.086
0	0.022	0.014	-0.095
0	-0.002	0.025	-0.063
0	-0.016	0.039	-0.015
0	-0.032	0.038	0.019
0	-0.06	0.01	0.015
0	-0.09	-0.033	-0.023
0	-0.1	-0.059	-0.068
0	-0.071	-0.039	-0.082
0	-0.009	0.025	-0.045
0	0.053	0.102	0.029
0	0.077	0.149	0.098
0	0.051	0.146	0.123
0	-0.003	0.102	0.093
0	-0.048	0.047	0.023
0	-0.053	0.005	-0.056
0	-0.007	-0.009	-0.107
0	0.076	0.002	-0.111
0	0.157	0.018	-0.071
0	0.189	0.021	-0.01
0	0.146	-0.003	0.039
0	0.042	-0.05	0.053
0	-0.072	-0.101	0.027
0	-0.137	-0.127	-0.021
