0	0.182	-0.26	0.052
0	0.176	-0.335	0.043
0	0.105	-0.321	0.053
0	0.003	-0.202	0.06
0	-0.083	-0.012	0.041
0	-0.123	0.181	-0.002
0	-0.12	0.307	-0.046
0	-0.09	0.328	-0.068
0	-0.051	0.246	-0.064
0	-0.009	0.11	-0.046
0	0.026	-0.011	-0.028
0	0.038	-0.067	-0.017
0	0.017	-0.046	-0.007
0	-0.023	0.022	0.005
0	-0.058	0.1	0.016
0	-0.068	0.157	0.02
0	-0.059	0.178	0.014
0	-0.054	0.15	-0.002
0	-0.069	0.061	-0.019
0	-0.1	-0.081	-0.026
0	-0.123	-0.236	-0.013
0	-0.12	-0.333	0.016
0	-0.092	-0.313	0.044
0	-0.056	-0.166	0.045
0	-0.027	0.054	0.003
0	-0.008	0.256	-0.072
0	0.009	0.356	-0.149
0	0.038	0.316	-0.198
0	0.083	0.153	-0.209
0	0.139	-0.073	-0.192
0	0.192	-0.284	-0.157
0	0.229	-0.41	-0.109
0	0.24	-0.409	-0.046
0	0.222	-0.285	0.027
0	0.175	-0.086	0.098
0	0.099	0.109	0.155
0	0.003	0.223	0.197
0	-0.099	0.216	0.231
0	-0.185	0.103	0.257
0	-0.238	-0.054	0.261
0	-0.258	-0.18	0.226
0	-0.252	-0.226	0.147
0	-0.222	-0.187	0.037
0	-0.162	-0.092	-0.079
0	-0.068	0.018	-0.171
0	0.04	0.111	-0.22
0	0.127	0.165	-0.215
0	0.161	0.161	-0.159
0	0.138	0.105	-0.074
0	0.085	0.033	0.009
0	0.042	-0.003	0.061
0	0.036	0.027	0.073
0	0.065	0.111	0.055
0	0.1	0.208	0.028
0	0.111	0.269	0.007
0	0.09	0.26	-0.004
0	0.055	0.172	-0.013
0	0.03	0.027	-0.025
0	0.028	-0.12	-0.038
0	0.039	-0.216	-0.048
0	0.041	-0.232	-0.05
0	0.016	-0.184	-0.048
0	-0.04	-0.112	-0.056
0	-0.11	-0.037	-0.082
0	-0.161	0.052	-0.117
0	-0.162	0.175	-0.139
0	-0.103	0.322	-0.124
0	-0.013	0.446	-0.071
0	0.062	0.486	-0.002
0	0.086	0.414	0.05
0	0.057	0.249	0.061
0	0.005	0.041	0.031
0	-0.046	-0.156	-0.021
0	-0.09	-0.309	-0.066
0	-0.136	-0.404	-0.08
0	-0.181	-0.439	-0.054
0	-0.207	-0.409	0
0	-0.195	-0.308	0.054
0	-0.135	-0.15	0.082
0	-0.042	0.023	0.072
0	0.062	0.158	0.039
0	0.147	0.212	0.007
0	0.194	0.187	-0.002
0	0.2	0.118	0.009
0	0.178	0.053	0.023
0	0.151	0.023	0.016
0	0.134	0.029	-0.025
0	0.126	0.058	-0.097
0	0.113	0.095	-0.172
0	0.08	0.128	-0.219
0	0.028	0.142	-0.22
0	-0.029	0.123	-0.173
0	-0.073	0.059	-0.094
0	-0.095	-0.04	-0.001
0	-0.105	-0.146	0.089
0	-0.119	-0.215	0.163
0	-0.153	-0.211	0.209
0	-0.2	-0.126	0.222
0	-0.235	0.005	0.203
0	-0.228	0.123	0.161
0	-0.164	0.171	0.104
0	-0.06	0.132	0.044
0	0.047	0.025	-0.004
0	0.127	-0.117	-0.03
0	0.172	-0.27	-0.032
0	0.194	-0.415	-0.023
0	0.211	-0.52	-0.023
0	0.217	-0.537	-0.042
0	0.195	-0.437	-0.077
0	0.129	-0.233	-0.111
0	0.03	0.015	-0.126
0	-0.072	0.243	-0.113
0	-0.143	0.413	-0.078
0	-0.167	0.523	-0.034
0	-0.143	0.586	0.001
0	-0.081	0.613	0.013
0	0.003	0.607	0.001
0	0.092	0.565	-0.03
0	0.167	0.482	-0.066
0	0.216	0.351	-0.091
0	0.234	0.171	-0.095
0	0.224	-0.038	-0.081
0	0.198	-0.224	-0.062
0	0.165	-0.326	-0.055
0	0.126	-0.316	-0.063
0	0.069	-0.222	-0.076
